Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,TotalPages,TotalDuration,AvgTimePerPage,VisitorType_Weekend
3,5.202907181743378,0,0.0,2.3978952727983707,6.014855499979964,0.0,0.0,0.0,0.0,Aug,4,1,3,1,Returning_Visitor,True,2.6390573296152584,6.380574412246348,45.328205130769234,Returning_Visitor_True
0,0.0,0,0.0,1.791759469228055,6.005120873555468,0.0,0.05,0.0,0.0,Nov,2,2,1,13,Returning_Visitor,False,1.791759469228055,6.005120873555468,80.9,Returning_Visitor_False
6,4.125116220888854,0,0.0,4.060443010546419,8.208675558376319,0.003278689,0.027595628,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,4.1588830833596715,8.225114802645354,59.2468253968254,Returning_Visitor_False
0,0.0,0,0.0,2.0794415416798357,4.836281906951478,0.0,0.028571429,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,2.0794415416798357,4.836281906951478,17.857142857142858,Returning_Visitor_False
3,3.594568774642695,0,0.0,3.332204510175204,6.161383114892336,0.0,0.028965517,0.0,0.0,Nov,2,2,6,1,Returning_Visitor,False,3.4339872044851463,6.233397140253348,16.94944444333333,Returning_Visitor_False
1,2.302585092994046,0,0.0,3.4965075614664802,6.287269787054784,0.0,0.00058651,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,False,3.5263605246161616,6.3038697194292945,16.535858584848484,Returning_Visitor_False
1,3.979681653901961,0,0.0,5.093750200806762,8.191305957824953,0.001242236,0.004347826,4.008218168065074,0.0,Nov,2,2,7,2,New_Visitor,False,5.099866427824199,8.205746411849946,22.45971126993865,New_Visitor_False
11,5.8929587907583025,1,4.23410650459726,3.58351893845611,6.439487245598172,0.011149826,0.02195122,1.9561657426462897,0.0,May,2,2,2,2,Returning_Visitor,True,3.871201010907891,6.961828491623939,22.43748680425532,Returning_Visitor_True
2,4.863680881139593,0,0.0,2.0794415416798357,5.3471075307174685,0.027777778,0.053439153,0.0,0.0,Nov,3,2,3,2,Returning_Visitor,False,2.302585092994046,5.82452409235233,37.5,Returning_Visitor_False
0,0.0,0,0.0,2.833213344056216,6.25549409095853,0.0,0.0,0.0,0.0,Jul,1,1,1,4,Returning_Visitor,False,2.833213344056216,6.25549409095853,32.49166666875,Returning_Visitor_False
0,0.0,0,0.0,2.833213344056216,6.885637473728518,0.0,0.0125,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,True,2.833213344056216,6.885637473728518,61.0703125,Returning_Visitor_True
12,5.273185345919591,3,4.135166556742356,3.6109179126442243,6.439842441706788,0.011627907,0.032461962,0.0,0.0,May,3,2,1,1,Returning_Visitor,False,3.9512437185814275,6.782015559593213,17.271457723529412,Returning_Visitor_False
0,0.0,0,0.0,2.833213344056216,5.280662431309316,0.0125,0.06875,0.0,0.0,May,2,4,3,4,Returning_Visitor,False,2.833213344056216,5.280662431309316,12.21875,Returning_Visitor_False
1,2.785011242238338,2,4.152613470346076,4.442651256490317,8.50566673855708,0.017647059,0.038705882,0.0,0.0,Sep,1,8,6,1,Returning_Visitor,False,4.477336814478207,8.521284532653782,57.69538633333333,Returning_Visitor_False
0,0.0,0,0.0,2.1972245773362196,6.742408826394144,0.022222222,0.022222222,3.243286824345907,0.0,Nov,1,1,7,5,New_Visitor,False,2.1972245773362196,6.742408826394144,105.825,New_Visitor_False
0,0.0,0,0.0,2.1972245773362196,5.9718993916131415,0.0,0.0125,0.0,0.0,Nov,3,2,4,10,Returning_Visitor,True,2.1972245773362196,5.9718993916131415,48.90625,Returning_Visitor_True
0,0.0,0,0.0,1.3862943611198906,2.9444389791664403,0.1,0.111111111,0.0,0.0,Nov,3,2,2,13,Returning_Visitor,False,1.3862943611198906,2.9444389791664403,6.0,Returning_Visitor_False
0,0.0,0,0.0,3.044522437723423,5.906723318652891,0.0,0.01,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,3.044522437723423,5.906723318652891,18.325,Returning_Visitor_False
3,4.966335035199676,0,0.0,3.8918202981106265,6.959641551923149,0.004347826,0.013043478,0.0,0.0,Nov,1,8,6,11,Returning_Visitor,False,3.9512437185814275,7.086533860177121,23.426587294117645,Returning_Visitor_False
3,3.5263605246161616,0,0.0,1.0986122886681098,3.295836866004329,0.013333333,0.07,0.0,1.0,May,1,1,3,4,Returning_Visitor,True,1.791759469228055,4.0943445622221,11.8,Returning_Visitor_True
3,3.100092288878234,0,0.0,3.1780538303479458,6.960514468520201,0.002083333,0.014583333,0.0,0.0,Jul,3,2,3,4,Returning_Visitor,False,3.295836866004329,6.980425421811658,41.322144538461544,Returning_Visitor_False
0,0.0,0,0.0,1.6094379124341003,5.471429984256681,0.0,0.05,3.6179584546251635,0.0,Oct,2,2,3,1,Returning_Visitor,False,1.6094379124341003,5.471429984256681,59.2,Returning_Visitor_False
0,0.0,0,0.0,2.5649493574615367,5.747320776670684,0.0,0.041666667,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,2.5649493574615367,5.747320776670684,26.02916666666667,Returning_Visitor_False
3,4.77912349311153,0,0.0,1.0986122886681098,4.577284982498556,0.0,0.025,0.0,0.0,Dec,8,13,9,20,Other,False,1.791759469228055,5.371800143307841,42.85,Other_False
0,0.0,1,2.8903717578961645,2.1972245773362196,6.309918278226516,0.022222222,0.044444444,0.0,0.6,May,1,1,6,3,Returning_Visitor,False,2.302585092994046,6.340359303727752,62.888888888888886,Returning_Visitor_False
4,4.915591745409362,0,0.0,1.0986122886681098,3.86702563949741,0.0,0.0375,0.0,0.0,Sep,1,1,5,2,Returning_Visitor,False,1.9459101490553132,5.21057845224003,30.366666666666664,Returning_Visitor_False
0,0.0,0,0.0,3.4657359027997265,8.659624032935609,0.032258065,0.055591398,0.0,0.0,Mar,2,2,7,10,Returning_Visitor,False,3.4657359027997265,8.659624032935609,185.94731183870968,Returning_Visitor_False
6,4.639571612705423,1,2.3978952727983707,3.1780538303479458,5.473320542534312,0.0,0.005185185,0.0,0.0,May,2,2,1,4,Returning_Visitor,False,3.4339872044851463,5.86007371898257,11.658333333333333,Returning_Visitor_False
0,0.0,0,0.0,4.290459441148391,8.177621155377167,0.008571429,0.023797619,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,4.290459441148391,8.177621155377167,49.435763888888886,Returning_Visitor_False
4,3.3843902633457743,0,0.0,3.044522437723423,6.2176036074019905,0.0,0.029824561,0.0,0.0,Nov,4,1,2,1,Returning_Visitor,True,3.2188758248682006,6.272877006546167,22.041666666666668,Returning_Visitor_True
0,0.0,0,0.0,2.772588722239781,5.823045895483019,0.02,0.032222222,0.0,0.0,Jul,1,8,1,1,Returning_Visitor,False,2.772588722239781,5.823045895483019,22.466666666666665,Returning_Visitor_False
1,1.791759469228055,0,0.0,3.091042453358316,5.5592061842329,0.0,0.009090909,0.0,0.0,Dec,2,2,4,3,Returning_Visitor,False,3.1354942159291497,5.578282237981379,11.982575759090908,Returning_Visitor_False
1,3.100092288878234,1,4.955827057601261,2.0794415416798357,5.73290968442236,0.0,0.0,0.0,0.0,Aug,2,2,1,3,Returning_Visitor,False,2.302585092994046,6.1549996268876415,52.22962963333333,Returning_Visitor_False
1,4.707726774313183,1,6.25344412220739,4.02535169073515,8.29114208400451,0.005357143,0.011607143,0.0,0.0,Sep,1,1,4,2,Returning_Visitor,False,4.060443010546419,8.437497534696885,80.98222222807017,Returning_Visitor_False
1,1.791759469228055,2,4.212127597878484,4.174387269895637,7.448673542861226,0.012121212,0.019444444,0.0,0.0,Nov,4,2,1,2,Returning_Visitor,True,4.219507705176107,7.48945866319525,26.687810940298508,Returning_Visitor_True
0,0.0,0,0.0,3.332204510175204,6.862409177250139,0.0,0.003846154,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,3.332204510175204,6.862409177250139,35.35802469259259,Returning_Visitor_False
4,4.394449154672439,0,0.0,2.8903717578961645,6.093945922090181,0.0,0.010526316,0.0,0.0,Nov,2,2,6,2,New_Visitor,True,3.091042453358316,6.259900087677613,24.865079366666663,New_Visitor_True
3,4.275739764109585,3,6.329720905522696,2.833213344056216,6.699295064537428,0.0,0.028070175,2.31875745482348,0.0,Jul,2,2,1,2,Returning_Visitor,False,3.1354942159291497,7.274317845511876,65.53484848318182,Returning_Visitor_False
2,5.198497031265826,3,5.556828061699537,4.127134385045092,8.563043892164432,0.009090909,0.035239899,0.0,0.0,May,2,2,4,4,Returning_Visitor,False,4.204692619390966,8.64340116646069,85.93318903030304,Returning_Visitor_False
2,3.5263605246161616,0,0.0,3.1354942159291497,6.134843130025532,0.0,0.025,0.0,0.6,May,3,2,3,1,Returning_Visitor,False,3.2188758248682006,6.203884135126602,20.569444445833334,Returning_Visitor_False
1,4.414009680526933,0,0.0,2.3978952727983707,4.6839813664123815,0.018181818,0.027272727,0.0,0.0,Oct,2,2,3,20,Returning_Visitor,False,2.4849066497880004,5.245970886175828,17.163636363636364,Returning_Visitor_False
0,0.0,1,4.454347296253507,1.0986122886681098,3.597312260588446,0.0,0.066666667,0.0,0.4,May,1,2,8,1,Returning_Visitor,False,1.3862943611198906,4.799914262780603,40.166666666666664,Returning_Visitor_False
8,5.179909135685352,2,5.0369526024136295,3.332204510175204,6.781965272923837,0.007291667,0.020192308,2.256043648558129,0.0,May,1,1,2,2,Returning_Visitor,True,3.6375861597263857,7.099587025804599,32.71531531621621,Returning_Visitor_True
4,2.772588722239781,1,2.8903717578961645,2.8903717578961645,6.19644412779452,0.0,0.027272727,2.8132778105283944,0.0,Mar,2,2,4,10,Returning_Visitor,False,3.1354942159291497,6.259581464064923,23.727272727272727,Returning_Visitor_False
0,0.0,3,4.930870325627393,4.276666119016055,7.819259283534734,0.001013514,0.015591693,0.0,0.0,Nov,1,2,1,11,Returning_Visitor,False,4.31748811353631,7.873050162414504,35.46705104054054,Returning_Visitor_False
0,0.0,0,0.0,1.791759469228055,5.486869473092628,0.08,0.07,0.0,0.0,May,1,1,1,3,Returning_Visitor,False,1.791759469228055,5.486869473092628,48.1,Returning_Visitor_False
0,0.0,1,1.791759469228055,3.332204510175204,7.000022955974289,0.017857143,0.01547619,4.1227952674174855,0.0,Nov,1,1,1,10,Returning_Visitor,True,3.367295829986474,7.0045718989899735,39.30922617857143,Returning_Visitor_True
0,0.0,0,0.0,0.6931471805599453,0.0,0.2,0.2,0.0,0.0,May,3,2,9,3,Returning_Visitor,False,0.6931471805599453,0.0,0.0,Returning_Visitor_False
0,0.0,1,0.0,3.5553480614894135,7.08175360273937,0.000840336,0.027777778,0.0,0.0,Nov,4,1,6,8,Returning_Visitor,False,3.58351893845611,7.08175360273937,33.97295917142857,Returning_Visitor_False
4,3.502549875922443,2,3.374168709274236,3.1780538303479458,6.840885152911802,0.0,0.01862069,2.508280571336183,0.0,Aug,2,2,5,4,Returning_Visitor,False,3.4011973816621555,6.903462745930256,34.300574713793104,Returning_Visitor_False
0,0.0,0,0.0,2.1972245773362196,6.632221340509911,0.025,0.05,0.0,0.0,Mar,1,1,1,1,Returning_Visitor,False,2.1972245773362196,6.632221340509911,94.7708333375,Returning_Visitor_False
0,0.0,0,0.0,3.1354942159291497,6.8317737579235445,0.018181818,0.048484848,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,3.1354942159291497,6.8317737579235445,42.08333333181818,Returning_Visitor_False
0,0.0,3,4.04305126783455,0.0,0.0,0.0,0.033333333,0.0,0.0,Nov,3,2,1,6,Returning_Visitor,False,1.3862943611198906,4.04305126783455,18.666666666666668,Returning_Visitor_False
0,0.0,0,0.0,2.5649493574615367,5.8224540043737,0.0,0.006666667,0.0,0.6,May,2,2,1,2,Returning_Visitor,False,2.5649493574615367,5.8224540043737,28.066666666666666,Returning_Visitor_False
16,5.655467197709981,0,0.0,5.6240175061873385,8.467872820692149,0.001034483,0.007306262,3.347518615174291,0.0,May,4,1,3,1,Returning_Visitor,True,5.680172609017068,8.526000421257525,17.271337801369864,Returning_Visitor_True
0,0.0,0,0.0,2.3978952727983707,5.951943788945699,0.0,0.022222222,0.0,0.0,Nov,1,1,1,2,New_Visitor,False,2.3978952727983707,5.951943788945699,38.35,New_Visitor_False
5,4.724433607110767,1,4.824305715904762,3.7612001156935624,7.385096420845377,0.009090909,0.017794258,1.731036453029385,0.0,Dec,3,2,3,2,Returning_Visitor,False,3.8918202981106265,7.521290835109646,38.45728882708333,Returning_Visitor_False
9,5.409411414053624,2,3.8642323416617277,3.044522437723423,7.145318805706251,0.001481481,0.017977208,2.843326736745123,0.0,Mar,2,2,3,2,Returning_Visitor,False,3.4657359027997265,7.3377973654635875,49.55878137645161,Returning_Visitor_False
0,0.0,0,0.0,2.302585092994046,5.8753987861846815,0.0,0.004166667,2.945771249195214,0.0,Mar,2,4,1,2,Returning_Visitor,False,2.302585092994046,5.8753987861846815,39.462962966666666,Returning_Visitor_False
0,0.0,0,0.0,3.1354942159291497,6.705435075640684,0.0,0.01,0.0,0.0,May,2,4,1,1,Returning_Visitor,False,3.1354942159291497,6.705435075640684,37.08333333181818,Returning_Visitor_False
0,0.0,0,0.0,2.833213344056216,5.43644754353529,0.0,0.015,0.0,0.0,Dec,2,2,1,2,New_Visitor,False,2.833213344056216,5.43644754353529,14.2890625,New_Visitor_False
0,0.0,4,6.431733577410839,3.1780538303479458,6.906041690427537,0.012,0.031897436,0.0,0.0,Dec,1,1,3,2,Returning_Visitor,True,3.332204510175204,7.389278476737789,59.90881032592593,Returning_Visitor_True
0,0.0,0,0.0,1.791759469228055,5.090678001769792,0.0,0.02,0.0,0.0,May,3,2,4,2,Returning_Visitor,True,1.791759469228055,5.090678001769792,32.3,Returning_Visitor_True
0,0.0,0,0.0,3.6109179126442243,7.524471277825655,0.008333333,0.040740741,0.0,0.4,May,4,1,2,4,Returning_Visitor,False,3.6109179126442243,7.524471277825655,51.43981480555556,Returning_Visitor_False
2,2.0794415416798357,0,0.0,3.091042453358316,6.15050123024241,0.047619048,0.068253968,0.0,0.0,May,2,5,1,3,Returning_Visitor,False,3.1780538303479458,6.165317809311127,20.65010352173913,Returning_Visitor_False
0,0.0,0,0.0,1.0986122886681098,2.8903717578961645,0.0,0.1,0.0,0.0,Nov,4,1,4,10,Returning_Visitor,True,1.0986122886681098,2.8903717578961645,8.5,Returning_Visitor_True
0,0.0,0,0.0,1.9459101490553132,4.208417018481948,0.0,0.066666667,0.0,0.0,Nov,2,2,9,1,Returning_Visitor,False,1.9459101490553132,4.208417018481948,11.041666666666666,Returning_Visitor_False
3,4.505349850705881,0,0.0,3.8918202981106265,7.360867040557655,0.017687075,0.0388854,3.049932892400099,0.0,Nov,4,2,1,3,Returning_Visitor,False,3.9512437185814275,7.416198066046333,32.582352941176474,Returning_Visitor_False
0,0.0,0,0.0,0.6931471805599453,0.0,0.2,0.2,0.0,1.0,May,1,1,4,1,Returning_Visitor,True,0.6931471805599453,0.0,0.0,Returning_Visitor_True
0,0.0,0,0.0,1.791759469228055,3.871201010907891,0.02,0.06,0.0,0.0,May,2,2,3,1,Returning_Visitor,False,1.791759469228055,3.871201010907891,9.4,Returning_Visitor_False
3,3.744787086052232,0,0.0,1.6094379124341003,4.041295341132285,0.0,0.014285714,0.0,0.0,June,3,2,8,2,New_Visitor,False,2.0794415416798357,4.58700621536042,13.885714285714284,New_Visitor_False
7,4.048300623720694,0,0.0,2.4849066497880004,5.871836059652451,0.025,0.04375,2.4001387778940764,0.0,Oct,2,2,2,1,Returning_Visitor,False,2.9444389791664403,6.019079714140955,22.788888888888888,Returning_Visitor_False
3,7.2258453076053,0,0.0,3.784189633918261,7.9370438592999575,0.0,0.010971006,1.3649460049401116,0.0,Mar,2,6,2,3,Returning_Visitor,False,3.8501476017100584,8.336288345014042,90.68638717391305,Returning_Visitor_False
1,4.119037174812473,0,0.0,3.4657359027997265,7.362248618157656,0.0,0.022580645,0.0,0.0,Dec,2,2,3,1,Returning_Visitor,False,3.4965075614664802,7.399933108375644,51.08984375,Returning_Visitor_False
5,5.207297968160868,2,6.584128189089605,4.59511985013459,7.449424284224557,0.014150943,0.023942797,0.0,0.0,Aug,3,2,1,4,Returning_Visitor,False,4.663439094112067,7.872071417149141,24.97136455238095,Returning_Visitor_False
0,0.0,0,0.0,2.3978952727983707,8.09925056179696,0.02,0.058,0.0,0.0,May,3,2,1,13,Returning_Visitor,False,2.3978952727983707,8.09925056179696,329.1,Returning_Visitor_False
3,3.1780538303479458,0,0.0,1.791759469228055,4.5217885770490405,0.0,0.0125,0.0,0.0,May,2,2,6,18,Returning_Visitor,True,2.1972245773362196,4.74493212836325,14.25,Returning_Visitor_True
1,1.791759469228055,0,0.0,2.8903717578961645,6.141320302724096,0.0,0.024444444,0.0,0.0,May,2,2,7,4,Returning_Visitor,True,2.9444389791664403,6.152023223301543,26.03703703888889,Returning_Visitor_True
2,4.426043520090656,0,0.0,2.3978952727983707,5.8664680569332965,0.0,0.007692308,3.339073150180497,0.0,Sep,2,2,1,2,New_Visitor,True,2.5649493574615367,6.076724391058805,36.21666666666667,New_Visitor_True
6,4.499809670330265,3,2.5649493574615367,4.330733340286331,8.59026628631202,0.02013261,0.0464397,1.6816471754370423,0.2,May,2,2,8,3,Returning_Visitor,False,4.442651256490317,8.608868746877862,65.22673632142858,Returning_Visitor_False
8,5.422376959785569,0,0.0,3.8066624897703196,7.134980233228595,0.007092199,0.030129179,0.0,0.0,Dec,3,2,3,1,Returning_Visitor,False,3.970291913552122,7.300154631107328,28.452477801923074,Returning_Visitor_False
0,0.0,0,0.0,2.772588722239781,7.046647277848756,0.014285714,0.05,0.0,0.0,Mar,3,2,1,3,Returning_Visitor,False,2.772588722239781,7.046647277848756,76.53333333333333,Returning_Visitor_False
18,6.227326870829966,1,2.3978952727983707,4.663439094112067,8.397346420572546,0.005042017,0.029692564,1.7098857364590656,0.0,Dec,2,2,1,1,Returning_Visitor,False,4.8283137373023015,8.507280572543964,39.91678827419354,Returning_Visitor_False
0,0.0,0,0.0,1.3862943611198906,3.7495040759303713,0.066666667,0.133333333,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,True,1.3862943611198906,3.7495040759303713,13.833333333333334,Returning_Visitor_True
12,5.080757157454199,0,0.0,4.804021044733257,8.202362576378693,0.001927438,0.009409219,1.4639186579477703,0.0,Nov,2,2,5,7,Returning_Visitor,False,4.897839799950911,8.245242288276138,28.635025062406015,Returning_Visitor_False
0,0.0,0,0.0,1.0986122886681098,3.784189633918261,0.0,0.1,0.0,0.4,Feb,2,2,3,3,Returning_Visitor,False,1.0986122886681098,3.784189633918261,21.5,Returning_Visitor_False
1,2.70805020110221,0,0.0,1.6094379124341003,4.189654742026425,0.0,0.05,0.0,0.0,Mar,2,4,3,1,Returning_Visitor,False,1.791759469228055,4.382026634673881,15.8,Returning_Visitor_False
0,0.0,0,0.0,2.302585092994046,6.13880638500591,0.075,0.0875,0.0,0.0,May,1,1,3,3,Returning_Visitor,False,2.302585092994046,6.13880638500591,51.388888888888886,Returning_Visitor_False
0,0.0,1,3.624340932976365,3.713572066704308,7.023239378107792,0.0,0.022195122,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,False,3.7376696182833684,7.055240939978235,28.241869926829267,Returning_Visitor_False
0,0.0,0,0.0,3.713572066704308,6.8095751515249905,0.0135,0.03747619,0.0,0.0,Mar,3,2,2,1,Returning_Visitor,False,3.713572066704308,6.8095751515249905,22.637140152500002,Returning_Visitor_False
5,5.473320542534312,0,0.0,2.5649493574615367,6.1207944174047775,0.011764706,0.042647059,0.0,0.0,May,1,1,8,3,Returning_Visitor,True,2.8903717578961645,6.5402738555209625,40.67507002941176,Returning_Visitor_True
1,4.707726774313183,0,0.0,2.8903717578961645,6.039833987785697,0.0,0.001388889,0.0,0.0,Oct,2,4,1,3,New_Visitor,False,2.9444389791664403,6.272166061998179,29.36796296111111,New_Visitor_False
10,5.705791038141352,2,5.117993812416755,4.465908118654584,7.847973932315644,0.008333333,0.008587569,1.1274532728220845,0.0,May,3,2,7,5,Returning_Visitor,False,4.59511985013459,8.015044613830991,30.868820434693877,Returning_Visitor_False
0,0.0,0,0.0,1.791759469228055,4.702750514326955,0.0,0.08,0.0,0.0,Nov,2,10,1,2,Returning_Visitor,False,1.791759469228055,4.702750514326955,21.85,Returning_Visitor_False
3,4.634728988229636,2,4.6913478822291435,3.9512437185814275,7.4635496121658695,0.003636364,0.009228841,0.0,0.0,May,1,1,1,2,Returning_Visitor,True,4.04305126783455,7.577288438262914,34.862950285714284,Returning_Visitor_True
9,6.659293919683638,0,0.0,2.772588722239781,7.235150731668378,0.016666667,0.02747619,1.993969674536559,0.0,Aug,1,2,1,4,Returning_Visitor,False,3.2188758248682006,7.680799002687951,90.22291666666666,Returning_Visitor_False
3,2.917770732084279,0,0.0,2.772588722239781,6.698678984838279,0.0,0.020512821,0.0,0.0,Nov,2,2,3,11,Returning_Visitor,True,2.9444389791664403,6.720019089446467,45.99074073888889,Returning_Visitor_True
0,0.0,0,0.0,3.4965075614664802,7.816152078393867,0.0,0.010967742,0.0,0.0,Nov,2,2,3,7,Returning_Visitor,False,3.4965075614664802,7.816152078393867,77.47946428125,Returning_Visitor_False
1,2.4849066497880004,0,0.0,2.0794415416798357,6.85751406254539,0.01875,0.020833333,0.0,0.0,May,3,2,2,3,Returning_Visitor,False,2.1972245773362196,6.8690144506657065,120.125,Returning_Visitor_False
0,0.0,0,0.0,3.2188758248682006,7.2173211446893335,0.0,0.029166667,0.0,0.0,Nov,2,2,2,1,Returning_Visitor,False,3.2188758248682006,7.2173211446893335,56.74305554166667,Returning_Visitor_False
0,0.0,0,0.0,3.295836866004329,6.378256389950525,0.023076923,0.037179487,0.0,0.0,June,3,2,5,13,Returning_Visitor,False,3.295836866004329,6.378256389950525,22.611538461538462,Returning_Visitor_False
